우편번호,설치기관주소,실제위치,설치기관명,경도,위도,GU_ID,GU_NAME,,,,,
8766,"서울특별시 관악구 남부순환로 1427, 관악구 보훈회관 (신림동)",지하1층 목욕탕,관악구보훈회관,126.9093752,37.48116686,21,관악구,,,,,
5552,"서울특별시 송파구 올림픽로 326, 송파구청 (신천동)",1층 민원실 앞,송파구보건소,127.1065965,37.5146642,24,송파구,,,,,
5598,"서울특별시 송파구 백제고분로32길 41, 송파노인종합복지관 (삼전동)",1층 로비,송파노인종합복지관,127.0948956,37.49866846,24,송파구,,,,,
6594,"서울특별시 서초구 반포대로 172, 서울고등검찰청 2층 로비호 (서초동)",2층 로비,서울고등검찰청,127.0069076,37.4953221,22,서초구,,,,,
6594,"서울특별시 서초구 반포대로 172, 서울고등검찰청 1층 (서초동)",별관 1층 로비,서울고등검찰청,127.0069076,37.4953221,22,서초구,,,,,
6594,"서울특별시 서초구 반포대로 172, 서울고등검찰청 (서초동)",서울검찰청사 정문(동문) 초소,서울고등검찰청,127.0069076,37.4953221,22,서초구,,,,,
6594,"서울특별시 서초구 반포대로 172, 서울고등검찰청 (서초동)",서울검찰청사  후문(서문) 초소,서울고등검찰청,127.0069076,37.4953221,22,서초구,,,,,
6594,"서울특별시 서초구 반포대로 172, 서울고등검찰청 (서초동)",다솜어린이집 원장실 입구,서울고등검찰청,127.0069076,37.4953221,22,서초구,,,,,
6752,"서울특별시 서초구 바우뫼로31길 70, 양재온누리 교회 (양재동)",양재온누리교회 사랑홀,양재온누리교회,127.0347749,37.47938619,22,서초구,,,,,
6752,"서울특별시 서초구 바우뫼로31길 70, 양재온누리교회 (양재동)",양재온누리교회 원형까페,양재온누리교회,127.0347749,37.47938619,22,서초구,,,,,
6752,"서울특별시 서초구 바우뫼로31길 70, 양재온누리교회 (양재동)",양재온누리교회 믿음홀앞,양재온누리교회,127.0340272,37.48117782,22,서초구,,,,,
6797,"서울특별시 서초구 청계산로 10, 농협하나로클럽 (양재동)",1층 식자재보안입구,농협유통,127.0435302,37.4632288,22,서초구,,,,,
6797,"서울특별시 서초구 청계산로 10, 농협하나로클럽 (양재동)",3층 본사사무실,농협유통,127.0435302,37.4632288,22,서초구,,,,,
5584,"서울특별시 송파구 백제고분로28길 19, 서울삼전초등학교 (삼전동)",1층 중앙현관,삼전초등학교,127.0932689,37.50169984,24,송파구,,,,,
2804,"서울특별시 성북구 종암로23길 35(종암동, 래미안세레니티)",관리사무소,래미안세레니티아파트,127.0297513,37.59816479,8,성북구,,,,,
2804,"서울특별시 성북구 종암로23길 35(종암동, 래미안세레니티)",정문 경비실,래미안세레니티아파트,127.0297513,37.59816479,8,성북구,,,,,
2804,"서울특별시 성북구 종암로23길 35(종암동, 래미안세레니티)",후문 경비실,래미안세레니티아파트,127.0297513,37.59816479,8,성북구,,,,,
8004,"서울특별시 양천구 오목로 300, 202동 (목동, 현대하이페리온2)",202동 1층,목동현대하이페리온2차,126.8700225,37.5248304,15,양천구,,,,,
2565,"서울특별시 동대문구 천호대로 지하129, 용두역 (용두동)",대합실,2호선 용두역,127.0380311,37.57393805,6,동대문구,,,,,
2512,"서울특별시 동대문구 한천로 248(휘경동, 주공아파트)",3초소 경비실,휘경주공2단지아파트,127.071898,37.58323604,6,동대문구,,,,,
2559,"서울특별시 동대문구 왕산로 지하205, 청량리역 (전농동)",역무실 앞,1호선 청량리역,127.0450859,37.58023316,6,동대문구,,,,,
4729,"서울특별시 성동구 금호산8길 14(금호동3가, 금호자이2차)",관리사무소,금호자이2차아파트,127.0221903,37.55071593,4,성동구,,,,,
6725,"서울특별시 서초구 남부순환로 2477, JW TOWER (서초동)",JW TOWER 12층 E/V 실 옆 로비,JW중외제약,127.0212301,37.4831931,22,서초구,,,,,
3670,"서울특별시 서대문구 증가로 170, 연희중학교 (남가좌동)",별관 2층,연희중학교,126.9187918,37.57958728,13,서대문구,,,,,
6735,"서울특별시 서초구 남부순환로 지하2585, 양재역 (서초동)",5번출구 발매기 옆,3호선 양재역,127.0348471,37.48462256,22,서초구,,,,,
5051,"서울특별시 광진구 아차산로 384-1, 2호선 구의역 (구의동)",구의역 대합실(3번출구 인근 안내부스 옆),구의역,127.0854602,37.53666817,5,광진구,,,,,
8320,서울특별시 구로구 도림로 7(구로동),남구로역 대합실,남구로역,126.8863317,37.4853205,17,구로구,,,,,
6521,"서울특별시 서초구 신반포로 지하241, 7호선 반포역 (잠원동)",반포역 역무실 앞,7호선 반포역,127.011497,37.50812639,22,서초구,,,,,
8342,"서울특별시 구로구 오리로 지하1154, 천왕역 (천왕동)",대합실하선승강장계단앞,7호선 천왕역,126.8387137,37.48682194,17,구로구,,,,,
2095,"서울특별시 중랑구 동일로 752, 관리동 1층 (중화동, 중화한신아파트)",관리동1충 현관,중화한신아파트,127.0820707,37.59700909,7,중랑구,,,,,
2041,"서울특별시 중랑구 신내로15길 197, 중랑구립정보도서관 3층 (묵동)",중랑구립정보도서관 3층 로비데스크,중랑구립정보도서관,127.0869064,37.61517057,7,중랑구,,,,,
2134,"서울특별시 중랑구 겸재로9길 45, 중랑구노인종합복지회관 1층 (면목동)",1층 로비출입구 우측,중랑노인종합복지관,127.0778419,37.58843496,7,중랑구,,,,,
2582,"서울특별시 동대문구 왕산로 지하1, 신설동역 (신설동)",대합실,1호선 신설동역,127.0250937,37.5747188,6,동대문구,,,,,
2163,"서울특별시 중랑구 망우로 390, 동국빌딩 5층 (망우동)",5층 객장 내,한국마사회중랑지사,127.0962513,37.59746929,7,중랑구,,,,,
6634,"서울특별시 서초구 서초대로 지하294, 교대역 (서초동)",지하1층 대합실 (고객안전실앞),3호선 교대역,127.0138385,37.49281786,22,서초구,,,,,
6634,"서울특별시 서초구 서초대로 지하294, 교대역 (서초동)",교대역2호선 역무실 앞,2호선 교대역,127.0138385,37.49281786,22,서초구,,,,,
3157,"서울특별시 종로구 종로5길 7, Tower 8 22층 (청진동)",22층 엘리베이터 앞,CJ대한통운(주)본사,126.9805599,37.5706161,1,종로구,,,,,
3157,"서울특별시 종로구 종로5길 7, Tower 8 24층 (청진동)",24층엘리베이터 앞,CJ대한통운(주)본사,126.9805599,37.5706161,1,종로구,,,,,
3157,"서울특별시 종로구 종로5길 7, Tower 8 20층 (청진동)",20층엘리베이터 앞,CJ대한통운(주)본사,126.9805599,37.5706161,1,종로구,,,,,
3937,"서울특별시 마포구 월드컵로36길 15, 서부노인전문요양센터 (성산동)",1층 간호사실,시립서부노인전문요양센터,126.9025023,37.56646287,14,마포구,,,,,
4318,"서울특별시 용산구 백범로 지하287, 6호선 효창공원역 (효창동)",효창공원앞역 지하2층 아이센터 맞은편(10미터),6호선 효창공원역,126.9612584,37.53937664,3,용산구,,,,,
4375,"서울특별시 용산구 한강대로 지하185, 6호선 삼각지역 (한강로1가)",지하3층 아이센터 옆,삼각지역(6호선),126.9740805,37.53564505,3,용산구,,,,,
4375,"서울특별시 용산구 한강대로 지하185, 6호선 삼각지역 (한강로1가)",녹사평역 지하2층 아이센터,6호선 녹사평역,126.9870285,37.53483142,3,용산구,,,,,
4350,"서울특별시 용산구 이태원로 지하177, 6호선 이태원역 (이태원동)",이태원역 지하1층 아이센터 옆,6호선 이태원역,126.9937217,37.53448328,3,용산구,,,,,
4347,"서울특별시 용산구 이태원로 지하287, 6호선 한강진역 (한남동)",한강진역 지하1층 아이센터옆(1미터),6호선 한강진역,127.0017483,37.54029515,3,용산구,,,,,
4422,"서울특별시 용산구 서빙고로 지하83, 4호선 이촌역 (용산동5가)",B1 대합실,4호선 이촌역,126.9736832,37.52252025,3,용산구,,,,,
4386,"서울특별시 용산구 한강대로 지하112, 4호선 신용산역 (한강로2가)",지하1층 고객안내센터 앞,신용산역(4호선),126.9674403,37.52882652,3,용산구,,,,,
4375,"서울특별시 용산구 한강대로 지하180, 4호선 삼각지역 (한강로1가)",고객안전실 앞(B1),4호선 삼각지역,126.973011,37.53459371,3,용산구,,,,,
4320,"서울특별시 용산구 한강대로 지하306, 숙대입구역 (갈월동)",대합실,4호선 숙대입구역,126.9718724,37.54519398,3,용산구,,,,,
4323,"서울특별시 용산구 한강대로 지하392, 4호선 서울역 (동자동)",역무실 우측 5미터,4호선 서울4역,126.9728055,37.55320002,3,용산구,,,,,
3937,"서울특별시 마포구 월드컵로 212, 마포구보건소 (성산동)",보건소 일반구급차(70가8263),마포구보건소,126.9016157,37.56631284,14,마포구,,,,,
6366,"서울특별시 강남구 헌릉로590길 100(세곡동, 강남신동아파밀리에1단지)",관리동 1층 방재실 입구,강남신동아파밀리에1단지아파트,127.1010426,37.46353772,23,강남구,,,,,
6177,"서울특별시 강남구 영동대로 302, 국민제1빌딩 3층 (대치동)",3층 사무실 입구,롯데상사(주),127.0677693,37.5015144,23,강남구,,,,,
1775,"서울특별시 노원구 동일로207길 186 (하계동, 학여울청구아파트)",116동경비초소,학여울청구아파트,127.0597995,37.63795057,11,노원구,,,,,
4529,"서울특별시 중구 남대문시장10길 2, MESA (회현동1가)",5층 파트너스라운지,(주)신세계까사,126.9796012,37.5603736,2,중구,,,,,
5026,"서울특별시 광진구 자양로 117, 광진구청 (자양동)",종합상황실,광진구청(행정지원동),127.0819124,37.5385399,5,광진구,,,,,
8832,"서울특별시 관악구 관악로 145, 관악구청 (봉천동)",특수구급차 8720 내부,관악구보건소,126.9515012,37.47821067,21,관악구,,,,,
1145,"서울특별시 강북구 오현로 207(번동, 번동주공아파트)",화장실 옆,벌말어린이공원,127.0398261,37.6297121,9,강북구,,,,,
5711,"서울특별시 송파구 송파대로32길 8(가락동, 가락우성아파트)",관리실 입구,가락우성아파트,127.1177114,37.49685709,24,송파구,,,,,
8013,"서울특별시 양천구 목동동로 151, 서울출입국?외국인청 (신정동)",보호실,서울출입국외국인청,126.8696258,37.51923339,15,양천구,,,,,
5276,"서울특별시 강동구 고덕로80길 99(상일동, 고덕센트럴 IPARK)",후문 경비실 내,고덕센트럴아이파크,127.1664048,37.55079267,25,강동구,,,,,
5276,"서울특별시 강동구 고덕로80길 99(상일동, 고덕센트럴 IPARK)",정문 경비실 내,고덕센트럴아이파크,127.1664048,37.55079267,25,강동구,,,,,
6919,"서울특별시 동작구 상도로 259, 상도동 성당 (상도동)",1층,상도동성당,126.9475828,37.50408674,20,동작구,,,,,
1002,서울특별시 강북구 삼양로173길 98(우이동),관리사무소 내,만남의광장,127.0076331,37.66181712,9,강북구,,,,,
8547,서울특별시 금천구 독산로 362(독산동),714수3438,실버한방병원,126.9041879,37.47907,18,금천구,,,,,
8611,"서울특별시 금천구 시흥대로73길 70, 금천구청종합청사 (시흥동)",1층 안내데스크 옆,금천구청,126.8960369,37.45706565,18,금천구,,,,,
4389,"서울특별시 용산구 한강대로 32, 엘지유플러스 (한강로3가)",3층 엘리베이터 홀,엘지유플러스(용산사옥),126.9635089,37.52378796,3,용산구,,,,,
4389,"서울특별시 용산구 한강대로 32, 엘지유플러스 (한강로3가)",5층 엘리베이터 홀,엘지유플러스(용산사옥),126.9635089,37.52378796,3,용산구,,,,,
4389,"서울특별시 용산구 한강대로 32, 엘지유플러스 (한강로3가)",10층 엘리베이터 홀,엘지유플러스(용산사옥),126.9635089,37.52378796,3,용산구,,,,,
4389,"서울특별시 용산구 한강대로 32, 엘지유플러스 (한강로3가)",15층 엘리베이터 홀,엘지유플러스(용산사옥),126.9635089,37.52378796,3,용산구,,,,,
4389,"서울특별시 용산구 한강대로 32, 엘지유플러스 (한강로3가)",18층 엘리베이터 홀,엘지유플러스(용산사옥),126.9635089,37.52378796,3,용산구,,,,,
2145,"서울특별시 중랑구 겸재로 161-1, 용쥐갈비 5층 (면목동)",77라3666,(주)세이프인메디컬,127.0856176,37.58813846,7,중랑구,,,,,
2145,"서울특별시 중랑구 겸재로 161-1, 용쥐갈비 5층 (면목동)",79도2325,(주)세이프인메디컬,127.0856176,37.58813846,7,중랑구,,,,,
2145,"서울특별시 중랑구 겸재로 161-1, 용쥐갈비 5층 (면목동)",71러2564,(주)세이프인메디컬,127.0856176,37.58813846,7,중랑구,,,,,
2145,"서울특별시 중랑구 겸재로 161-6, 5층 (면목동)",71나9774,(주)세이프인메디컬,127.0857452,37.58831461,7,중랑구,,,,,
6111,"서울특별시 강남구 강남대로128길 59, 논현노인종합복지관 2층 (논현동)",2층 복도,논현노인종합복지관,127.026089,37.51206542,23,강남구,,,,,
1337,"서울특별시 도봉구 마들로 616(방학동, 대상타운현대아파트)",관리사무소 1층 현관,대상타운현대아파트,127.0469105,37.66510797,10,도봉구,,,,,
1413,"서울특별시 도봉구 마들로11길 20, 농협창동유통센타 (창동)",1층 고객만족센터,농협유통하나로마트창동점,127.0508313,37.65511059,10,도봉구,,,,,
7336,서울특별시 영등포구 여의동로7길 5(여의도동),남서울본부 1층,한국전력공사남서울본부,126.9305826,37.52769337,19,영등포구,,,,,
3473,서울특별시 은평구 은평로 240(응암동),관리사무소 앞,힐스테이트녹번역아파트,126.9349481,37.60042147,12,은평구,,,,,
4629,"서울특별시 중구 퇴계로 140, 한국전력공사 경인건설본부 (남산동3가)",6층 복도,한국전력공사서울본부전력관리처,126.9874691,37.56065608,2,중구,,,,,
7236,서울특별시 영등포구 의사당대로 16 글래드호텔 여의도 (여의도동),GLAD 여의도 LL층 연회장,여의도글래드호텔,126.9172652,37.52740945,19,영등포구,,,,,
1315,"서울특별시 도봉구 시루봉로15길 93, 201호 (방학동, 대원리츠빌)",사무실 입구,시립자립지원관,127.029081,37.66880728,10,도봉구,,,,,
1605,"서울특별시 노원구 동일로243길 57, 노원교밑 화장실앞 (상계동)",노원교화장실(상계문화정보도서관 밑 다리 P6~P7 ),노원구보건소(실외),127.0514118,37.67872882,11,노원구,,,,,
1618,"서울특별시 노원구 동일로227길 86(상계동, 상계주공16단지아파트)",중랑천16단지 주변(동부간선도로 1775 승강기 35m 앞),노원구보건소(실외),127.0497241,37.66813853,11,노원구,,,,,
1675,"서울특별시 노원구 노원로 586, 상계교 화장실 앞 (상계동)",상계교 화장실(중랑천),노원구보건소(실외),127.0519911,37.66420252,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",한천교 좌측계단 중간(공릉2 빗물펌프장 주변),노원구보건소(실외),127.0695449,37.62530926,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",묵동천 묵동교 계단 중간(공릉빗물펌프장 주변),노원구보건소(실외),127.0746557,37.6163906,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",월릉교 우안(석계역 쪽 중랑천 내려오는 계단 중간),노원구보건소(실외),127.0704795,37.61637767,11,노원구,,,,,
8013,서울특별시 양천구 목동서로 313(신정동),1층 종합봉사실 입구,한국전력공사강서양천지사,126.8687429,37.52007656,15,양천구,,,,,
5116,"서울특별시 광진구 강변역로 53, 2호선 강변역 (구의동)",강변역 대합실,2호선 강변역,127.0946646,37.53516928,5,광진구,,,,,
2582,"서울특별시 동대문구 왕산로 지하1, 신설동역 (신설동)",10번 출구 옆,2호선 신설동역,127.0250937,37.5747188,6,동대문구,,,,,
5510,"서울특별시 송파구 올림픽로 지하265, 잠실역2호선 (신천동)",대합실,2호선 잠실역,127.1018579,37.51385928,24,송파구,,,,,
5017,"서울특별시 광진구 아차산로 243, 2호선 건대입구역 (화양동)",2호선 건대입구역 고객안내부스 옆,2호선 건대입구역,127.0691733,37.54041889,5,광진구,,,,,
6164,"서울특별시 강남구 영동대로 513, 코엑스 4층 (삼성동)",전시/컨벤션 4층 ICT 교육센터,코엑스,127.059159,37.51182391,23,강남구,,,,,
6761,"서울특별시 서초구 과천대로 870-13, CJ ENM 커머스부문 (방배동)",인포메이션,CJENM커머스부문,126.9880021,37.46907044,22,서초구,,,,,
6761,"서울특별시 서초구 과천대로 870-13, CJ ENM 커머스부문 (방배동)",부속의원,CJENM커머스부문,126.9880021,37.46907044,22,서초구,,,,,
6761,"서울특별시 서초구 과천대로 870-13, CJ ENM 커머스부문 (방배동)",헬스장,CJENM커머스부문,126.9880021,37.46907044,22,서초구,,,,,
6761,"서울특별시 서초구 과천대로 870-13, CJ ENM 커머스부문 (방배동)",나동 로비,CJENM커머스부문,126.9880021,37.46907044,22,서초구,,,,,
6761,"서울특별시 서초구 과천대로 870-13, CJ ENM 커머스부문 (방배동)",나동 4층,CJENM커머스부문,126.9880021,37.46907044,22,서초구,,,,,
6608,"서울특별시 서초구 사평대로 344, KCC본사 (서초동)",본관 1층 엘리베이터 옆,(주)KCC,127.0208025,37.50299452,22,서초구,,,,,
4082,서울특별시 마포구 토정로 56(합정동),사옥 1층 현관(로비),한국전력공사중부전력지사,126.9196472,37.54394733,14,마포구,,,,,
6608,"서울특별시 서초구 사평대로 344, KCC본사 (서초동)",별관(디자인센터) 2층 화장실 옆,(주)KCC,127.0208025,37.50299452,22,서초구,,,,,
3932,"서울특별시 마포구 월드컵로 지하240, 월드컵경기장역 (성산동)",2번출구방면 아이센터 옆,서울시도시철도공사(6호선 월드컵경기장역),126.8990333,37.56994257,14,마포구,,,,,
3938,"서울특별시 마포구 월드컵로 지하190, 마포구청역 (성산동)",마포구청역 대합실(B2),서울시도시철도공사(마포구청역),126.903357,37.56342631,14,마포구,,,,,
4012,"서울특별시 마포구 월드컵로 지하77, 망원역 (망원동)",B1층 대합실,서울시도시철도공사(망원역),126.9100339,37.55605729,14,마포구,,,,,
4049,"서울특별시 마포구 독막로 지하85, 상수역 (상수동)",지하 2층,서울시도시철도공사(상수역),126.9224099,37.54777167,14,마포구,,,,,
6177,"서울특별시 강남구 영동대로 302, 국민제1빌딩 4층 (대치동)",4층 사무실 입구,롯데상사(주),127.0677693,37.5015144,23,강남구,,,,,
3392,"서울특별시 은평구 역말로 122, (대조1구역 주택재개발 시공사무소) (대조동)",현장출입구(4번게이트),현대건설(대조1구역주택재개발현장),126.9227048,37.60991151,12,은평구,,,,,
3392,"서울특별시 은평구 역말로 122, (대조1구역 주택재개발 시공사무소) (대조동)",현장출입구 2번 게이트,현대건설(대조1구역주택재개발현장),126.9227048,37.60991151,12,은평구,,,,,
6072,서울특별시 강남구 영동대로 715(청담동),1층,동국제약주식회사,127.0555789,37.5215901,23,강남구,,,,,
8736,"서울특별시 관악구 관악로24가길 15, 서울봉원중학교 (봉천동)",본관 2층 제1교무실 중앙벽,봉원중학교,126.9588909,37.48410274,21,관악구,,,,,
8711,"서울특별시 관악구 보라매로2길 23, 서울당곡초등학교 (봉천동)",본관 1층 교무실 앞,서울당곡초등학교,126.9303698,37.49016812,21,관악구,,,,,
7585,"서울특별시 강서구 공항대로39길 59(등촌동, 등촌4단지주공아파트)",관리사무소 앞,등촌주공4단지아파트,126.8428951,37.56225915,16,강서구,,,,,
6170,"서울특별시 강남구 봉은사로114길 12, 대웅제약빌딩 (삼성동)",본관 1층,(주)대웅제약,127.065469,37.51442557,23,강남구,,,,,
6107,"서울특별시 강남구 논현로 636, EDIYA COFFEE (논현동)",3층,(주)이디야,127.0329795,37.51047622,23,강남구,,,,,
8536,"서울특별시 금천구 시흥대로152길 25(독산동, 신도아파트)",관리소입구,신도브래뉴아파트,126.9000454,37.47726752,18,금천구,,,,,
8628,"서울특별시 금천구 시흥대로58길 36, 시흥1동주민센터 (시흥동)",1층민원실,시흥1동주민센터,126.9032506,37.45355197,18,금천구,,,,,
6164,"서울특별시 강남구 테헤란로 521, 파르나스타워 1층 (삼성동)",1층 로비 입구,그랜드 인터컨티넨탈 호텔 서울 파르나스,127.0608069,37.50919169,23,강남구,,,,,
2056,"서울특별시 중랑구 신내역로 25, 중랑권역공영차고지 1층 (신내동)",대원교통배차실,대원교통(신내동영업소),127.1051519,37.61446295,7,중랑구,,,,,
7505,"서울특별시 강서구 하늘길 246, 대한항공화물청사 (공항동)",김포화물터미널 1층 로비,(주)대한항공김포화물그룹,126.8123844,37.55080773,16,강서구,,,,,
7505,"서울특별시 강서구 하늘길 260, 대한항공 (공항동)",대한항공 본사 7층 B/C홀,(주)대한항공본사,126.8142832,37.54774581,16,강서구,,,,,
6370,서울특별시 강남구 밤고개로21길 91(율현동),율현공원 근로자 휴게실,동부공원여가센터(조경지원과),127.1132145,37.47225865,23,강남구,,,,,
4621,"서울특별시 중구 장충단로 59, 국립극장 (장충동2가)",공연예술박물관 1층 로비 엘리베이터 옆,국립중앙극장명동예술박물관,126.9992673,37.55199491,2,중구,,,,,
1405,"서울특별시 도봉구 노해로 325, 서울북부지방법원등기국 (창동)",등기국 후문 출입구,서울북부지방법원 등기국,127.044343,37.65159613,10,도봉구,,,,,
1165,"서울특별시 강북구 도봉로20나길 6, 송중문화정보도서관, 송중동자치회관 (미아동)",1층 로비,송중문화정보도서관,127.0299376,37.61831312,9,강북구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",201동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",202동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",204동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",203동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",205동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",206동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",207동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",208동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",209동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",210동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",211동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",212동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",213동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",214동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",215동 1층,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
5118,"서울특별시 광진구 광나루로56길 32(구의동, 구의현대2단지아파트)",관리실,구의현대2단지아파트,127.0962194,37.53782408,5,광진구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",중랑천 화장실(장애인)-한내교 승강기 앞,노원구보건소(실외),127.0597515,37.63531783,11,노원구,,,,,
8770,"서울특별시 관악구 남부순환로 1430(신림동, 신림푸르지오아파트)",101동 1층,신림푸르지오아파트,126.90904,37.47923845,21,관악구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",중랑천화장실(노원 파크골프장 주변),노원구보건소(실외),127.057918,37.63780997,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",녹천교 계단 위(녹천교화장실(노원구자전거연맹) 앞),노원구보건소(실외),127.0566045,37.64618525,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",창동교 입구(구청 방향 노원수변？원 중랑천 간판 앞),노원구보건소(실외),127.0548959,37.65331509,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",당현천 수학문학관 주변(불암교 앞 계단 위),노원구보건소(실외),127.0719298,37.65793923,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",당현천 공중화장실(당현천 바닥분수 위),노원구보건소(실외),127.0657874,37.64957121,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",당현천 특화화단 주변,노원구보건소(실외),127.0619128,37.64584922,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",노원여성센터 앞(당현천으로 내려가는 계단 입구),노원구보건소(실외),127.0611258,37.64307235,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",두물머리화장실(당현천),노원구보건소(실외),127.0593009,37.63867422,11,노원구,,,,,
6646,"서울특별시 서초구 반포대로28길 43, 아이센스빌딩 (서초동)",아이센스빌딩 1층,(주)아이센스,127.0106986,37.49136469,22,서초구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",신장충학교 앞에서 우이천으로 내려가는 계단 중간,노원구보건소(실외),127.0469078,37.62800087,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",광운인공지능고등학교 앞 버스정류장 주변,노원구보건소(실외),127.0563176,37.61893958,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",우이천 복개구조물 시점 다리위,노원구보건소(실외),127.0625728,37.61538203,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",수락산(벽운계곡) 공중화장실,노원구보건소(실외),127.0649314,37.68362906,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",백세문 공중화장실,노원구보건소(실외),127.0890778,37.63227716,11,노원구,,,,,
1689,"서울특별시 노원구 노해로 437, 노원구청 (상계동)",불암산 넓은마당화장실,노원구보건소(실외),127.0838698,37.6669108,11,노원구,,,,,
4099,"서울특별시 마포구 독막로 지하165, 광흥창역 (창전동)",광흥창역 대합실,서울시도시철도공사(광흥창역),126.9319392,37.54748607,14,마포구,,,,,
4110,"서울특별시 마포구 대흥로 지하85, 대흥역 (대흥동)",B2 대합실,서울시도시철도공사(대흥역),126.9424653,37.54766835,14,마포구,,,,,
3306,"서울특별시 은평구 진관2로 지하15-25, 3호선 구파발역사무소 (진관동)",고객서비스센터 앞,구파발역,126.9187454,37.63684179,12,은평구,,,,,
3373,"서울특별시 은평구 통일로 지하602-1, 지하철3호선 녹번역 (녹번동)",지하1층 3번출구 앞,녹번역,126.9360194,37.60074218,12,은평구,,,,,
3330,"서울특별시 은평구 통일로 지하849, 3,6호선 연신내역사무소 (갈현동)",연신내역 3호선 대합실,3호선 연신내역,126.9211621,37.618962,12,은평구,,,,,
2633,"서울특별시 동대문구 천호대로 지하405, 장한평역 (장안동)",대합실,5호선 장한평역,127.0644211,37.56150268,6,동대문구,,,,,
4761,"서울특별시 성동구 용답길 86, 용답역 (용답동)",용답역 역사 내 고객안전실 옆,2호선 용답역,127.0507293,37.56200491,4,성동구,,,,,
6590,"서울특별시 서초구 서초대로 지하233, 서초역 (서초동)",대합실,2호선 서초역,127.0075808,37.491823,22,서초구,,,,,
6761,"서울특별시 서초구 과천대로 지하816, 남태령역 (방배동)",B2게이트 앞,4호선 남태령역,126.9886565,37.46485756,22,서초구,,,,,
6718,"서울특별시 서초구 서초중앙로 지하31, 남부터미널역 (서초동)",B2층 대합실,3호선 남부터미널역,127.0162071,37.48514017,22,서초구,,,,,
